"source";"record_id";"listing_id";"canonical_url";"url";"segment";"segment_url";"quicklink_count";"page_number";"position_on_page";"status";"run_marker";"collected_at";"parsed_at";"error"
"cian";"cian_329912362";"329912362";"https://www.cian.ru/sale/flat/329912362/";"https://vidnoye.cian.ru/sale/flat/329912362/?context=4.Zb4Ulb5QVGQ.W3_Xsq1GDRs1Kx7M1_jcVHWcm_hteBiKRyJ1adDNEVTxaH6J6p88cYg-iumEyMJyiwvqZftgTdcOrw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"19";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:07:18";""
"cian";"cian_330705592";"330705592";"https://www.cian.ru/sale/flat/330705592/";"https://lytkarino.cian.ru/sale/flat/330705592/?context=4.RjfHoN1x21U.Hi7c5vDv12qHCfC0GWWfI_xHHu1Vz4AElMYo3V61HEdwiPspqO4Hco2PorgcFyIGBp0ZfHyMBfZIHA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"20";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:07:34";""
"cian";"cian_330641354";"330641354";"https://www.cian.ru/sale/flat/330641354/";"https://krasnogorsk.cian.ru/sale/flat/330641354/?context=4.uAxiet7I3xI.BjO7hPqEinPPnJxw1eW8rb5bSMDBlqvNuQJrvx6a_135XmaPlvGaflGJN4iSja8E0pV7jDLA2L6rlA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"21";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:07:49";""
"cian";"cian_329944321";"329944321";"https://www.cian.ru/sale/flat/329944321/";"https://stupino.cian.ru/sale/flat/329944321/?context=4.dsPtwvhFO1o.TgwYy2CbtrwPHN71EsUBZQ7DYF5XTS1L_YzpFVoGML97EuUIN-5JkBt0y2NIqu3-UtQZruMusM9WJA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"22";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:08:04";""
"cian";"cian_330603728";"330603728";"https://www.cian.ru/sale/flat/330603728/";"https://domodedovo.cian.ru/sale/flat/330603728/?context=4.NFFeggozLxs.x5q1AF5b8N2tUJW9umja4IVSn4wf_yGucKuyyi4E1Ic7WFvPu6NsgCkT9qGOZIcGBxVJ95QoMM0XXg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"23";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:08:17";""
"cian";"cian_330052776";"330052776";"https://www.cian.ru/sale/flat/330052776/";"https://noginsk.cian.ru/sale/flat/330052776/?context=4.YIHUUlzkeQE.muYaD1qyrOY__pJz4aM1szvMapM6xzUJoIlaz1dTmvGDHCtEMkd71lMUmQi06pTE7qzTwMZfZZvdGw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"24";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:08:31";""
"cian";"cian_330854510";"330854510";"https://www.cian.ru/sale/flat/330854510/";"https://krasnogorsk.cian.ru/sale/flat/330854510/?context=4.A8lO_jlFKjE.l_dHoLFUZHWzyTNoUlEj4O0BuppKhYUW1BJytf1306s1PisyrO3b6w927gxAjVcIsnAdJ8ggzX-ofA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"25";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:08:46";""
"cian";"cian_328662396";"328662396";"https://www.cian.ru/sale/flat/328662396/";"https://lytkarino.cian.ru/sale/flat/328662396/?context=4.CfMZ952NVY8.FFf1LJ7d4dflbjteqNlwVQSNaWqzlmBq4mW-oBGe2S4ztYvldqa3DAOfyuVY98BEB3190nG4JN6K7Q&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"26";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:09:02";""
"cian";"cian_330988432";"330988432";"https://www.cian.ru/sale/flat/330988432/";"https://vidnoye.cian.ru/sale/flat/330988432/?context=4.QIyCjCA7shs.muCWaLUN9Tic7vD614yccg3-6dcao5QjI3LKuOfZnqsR9lyMdnkuqJyzP0571XLmdpUAvteWcM9eoQ&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"27";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:09:15";""
"cian";"cian_327465841";"327465841";"https://www.cian.ru/sale/flat/327465841/";"https://krasnogorsk.cian.ru/sale/flat/327465841/?context=4.WiOsBDGiwvQ.PI8NGqesDWbvIpXvqcyDozM9d9oLsxchi1BC8D5dmZ3oaeBNJyAw9sGu63SS9JoR8W_T4Y3UmxoVRg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"8";"28";"done";"";"2026-06-13 00:45:34";"2026-06-13 04:09:30";""
"cian";"cian_329245991";"329245991";"https://www.cian.ru/sale/flat/329245991/";"https://khimki.cian.ru/sale/flat/329245991/?context=4.KYvRbHE0DYU.xRByC65aiYxijFF4TP94aV5skjDXq0zQk-MU1v8VHg1jXesoaKsjXnkCV09EocPpK-aJCLbw2brhrw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"1";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:09:45";""
"cian";"cian_325484128";"325484128";"https://www.cian.ru/sale/flat/325484128/";"https://krasnogorsk.cian.ru/sale/flat/325484128/?context=4.BqLOlXqQTC0.-sKURWKJeHNIj6p50RvppdgqvTJOzOTtpmCs4gOLZhxP7c0EF-h_19mN-cTddA7kiv7TgSgQeAH0FQ&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"2";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:09:59";""
"cian";"cian_330829630";"330829630";"https://www.cian.ru/sale/flat/330829630/";"https://krasnogorsk.cian.ru/sale/flat/330829630/?context=4.nf7HS96Anbc.RGvWxJvU-pipcbgkQQ2A_ikHhHe-wUZVXQTWmmqwSb0Yt3Yqas-9HHAn_krGH3ziBmqyxCGNae-ktA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"3";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:10:13";""
"cian";"cian_330094249";"330094249";"https://www.cian.ru/sale/flat/330094249/";"https://serpukhov.cian.ru/sale/flat/330094249/?context=4.XFxkQ4muYlA.mVZxpQLhtCFoXYGdufQ9vakngaoF8238EQCah1G222PHYTbdju4jv3Kp1A3CGJUFdGnrgx8ePM9HPQ&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"4";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:10:27";""
"cian";"cian_327664821";"327664821";"https://www.cian.ru/sale/flat/327664821/";"https://mytishchi.cian.ru/sale/flat/327664821/?context=4.kJDoBafoPbk.vSJdR2zTYUdE6G952VRQdniu_-MGkMec6CXF5buQ6a6_5VhaotPKUEoGV5tXxMUAdM-TFtXRQ9np8w&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"5";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:10:43";""
"cian";"cian_330124819";"330124819";"https://www.cian.ru/sale/flat/330124819/";"https://khimki.cian.ru/sale/flat/330124819/?context=4.6Xq8RKeSlG4.vJ8JmXUkgJIFkD2uDrFz0NKLvr0xIN6PvN75Djmx5daQ8bPYhefUvxIFLSNVGSlS2XPANsKKyDVQ4w&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"6";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:10:58";""
"cian";"cian_326222074";"326222074";"https://www.cian.ru/sale/flat/326222074/";"https://zhukovsky.cian.ru/sale/flat/326222074/?context=4.KqzxjHHHW80.y7Dqp4ew7r78zkMirHzgyw6EAzgacPZOwun5RYOqy-Bq5rsEh_gTGLkNeIAh90qsR4fhLsGtj86DVw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"7";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:11:13";""
"cian";"cian_320964486";"320964486";"https://www.cian.ru/sale/flat/320964486/";"https://shchyolkovo.cian.ru/sale/flat/320964486/?context=4.BHdYMfm4r7c.2GgRuPuxs7SMQF2ZR2UNwaO0WjdFtLm639VaYCUxFCdKaBZCSV13Gom-xcSYBLIAsQAdr7q14qowlg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"8";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:11:29";""
"cian";"cian_328145831";"328145831";"https://www.cian.ru/sale/flat/328145831/";"https://vidnoye.cian.ru/sale/flat/328145831/?context=4.asnc9R4vMmM.coGSOFk2YgBVINGHUt-tXcgMFIqqjP4qOLCvhrt04xKwi6_n5iLVAkSzhAuyzm13cGVKTaOZAJNwIA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"9";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:11:43";""
"cian";"cian_330330344";"330330344";"https://www.cian.ru/sale/flat/330330344/";"https://podolsk.cian.ru/sale/flat/330330344/?context=4.jo6wBm334NI.g_9NDS1Z-R8NqBTYwWOTLVA5fDp_ZvGIc_4A3b_-ytkwk5pS6WAvNcCqbGbRedsutgxuReTiy0DTkQ&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"10";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:11:58";""
"cian";"cian_330660518";"330660518";"https://www.cian.ru/sale/flat/330660518/";"https://lyubertsy.cian.ru/sale/flat/330660518/?context=4.fdA-nCgVFKI.9tIuTglwpZhmNATLTAo2N_qUuoQiEKqjkOmqQS8vgrAxdCnzguHI9a13qKpz1BcMeBdFqg0I2bG8mw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"11";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:12:13";""
"cian";"cian_330071442";"330071442";"https://www.cian.ru/sale/flat/330071442/";"https://kashira.cian.ru/sale/flat/330071442/?context=4.f_f_wfAsDmw.sGF5Hp-8ZcFgUS5kH5dMte4H3FLfkzcaLkVhVPXaAYyoByQ2w773ppFDx_QEdzJjk6DZ_KycblLYxw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"12";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:12:27";""
"cian";"cian_327489467";"327489467";"https://www.cian.ru/sale/flat/327489467/";"https://naro-fominsk.cian.ru/sale/flat/327489467/?context=4.n87-otpxhY4.Fe0VU-PfrbW2EIF2s2fOR-KEGaAemqCRA-vqXPjz54JkgLXowpRePks_xwPhmuXtX3WRuYtFGHgP8g&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"13";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:12:42";""
"cian";"cian_327693644";"327693644";"https://www.cian.ru/sale/flat/327693644/";"https://krasnogorsk.cian.ru/sale/flat/327693644/?context=4.rha6vqyE7cI.CmN2-yJPO_tjJ2rwDvQFslKZbQmkc3111p6fiQlHkTF40em45r4_E6csJxDaDvdPuHdgKcNNook2ng&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"14";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:12:56";""
"cian";"cian_329261667";"329261667";"https://www.cian.ru/sale/flat/329261667/";"https://krasnogorsk.cian.ru/sale/flat/329261667/?context=4.Kj1dgJ85BUQ.AiL_NvcCxyReL7PKkcxyB244tWN3jPGdoCpLF4Z_n-jZbG_ghiujoWJNjb8S5wMFn5u68lvXI0d-LA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"15";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:13:10";""
"cian";"cian_329804247";"329804247";"https://www.cian.ru/sale/flat/329804247/";"https://odintsovo.cian.ru/sale/flat/329804247/?context=4.xkGFz5ypIp8.277QxU8EazYRYbGlJI2BRAs6Y0u5zOVkeSUHXokZXjl_2tgGAyFGG_42lrXYek1dihTTb-xybaHEVg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"16";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:13:25";""
"cian";"cian_321131002";"321131002";"https://www.cian.ru/sale/flat/321131002/";"https://reutov.cian.ru/sale/flat/321131002/?context=4.ouqzyK4rjA8.BLx01pejM9xq4_jae4-LFxOUAu6ow-3oia2L6oIPUUoOTkLKJVHvmpBW80RdSE3pgaePrIFkdt6kWA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"17";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:13:39";""
"cian";"cian_329876521";"329876521";"https://www.cian.ru/sale/flat/329876521/";"https://lyubertsy.cian.ru/sale/flat/329876521/?context=4.D8e-EqlSIHk.XRdh9fcLA6l1toCB-tQCEp7HFqwRCxksW7L8EhMOgSyLgVsU3-qbPy8p78hOBrYhDA9Vug17Kv8Gaw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"18";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:13:55";""
"cian";"cian_330803577";"330803577";"https://www.cian.ru/sale/flat/330803577/";"https://lyubertsy.cian.ru/sale/flat/330803577/?context=4.n5FAU_N2kr0.2uIVZqrig3ziOT8bVvPuSEwC_uzlLv7wEQc41I3Tf68lprVLy_yyv2JdjJWFHXNOYNu9jDmOXvN4jA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"19";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:14:10";""
"cian";"cian_326596986";"326596986";"https://www.cian.ru/sale/flat/326596986/";"https://zvenigorod.cian.ru/sale/flat/326596986/?context=4.BK19tj7QB6o.OBJTVRq-leAy3N5UdkOtyHGtG_tF2AngPrJiRSSDQgl-DHFVKY1RBI1n8RyTEUfMLcSePH2kQv2g5A&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"20";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:14:25";""
"cian";"cian_330577854";"330577854";"https://www.cian.ru/sale/flat/330577854/";"https://mytishchi.cian.ru/sale/flat/330577854/?context=4.hRCBgSdHHxc.mjqNzSCkHGCZk6SR-CKiZTr9tdTGSdMBe7hZHiyc5UqLx-lXwBRpOiSD8_6OsKzBff9Kpv7b0ZfTGw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"21";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:14:40";""
"cian";"cian_330534096";"330534096";"https://www.cian.ru/sale/flat/330534096/";"https://serpukhov.cian.ru/sale/flat/330534096/?context=4.WywT9JxkN50.tDAJaXAT7al16gNGO_sIbu9DF-TpeZs-wUZlgastGRicm74Jn8ToX0vRzqE9LLmLbJL1w2IwLWt10A&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"22";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:14:54";""
"cian";"cian_330557551";"330557551";"https://www.cian.ru/sale/flat/330557551/";"https://krasnogorsk.cian.ru/sale/flat/330557551/?context=4._0wCy1cQoR0.xUHVYPT6OvrxSPsHZJh0MjrsbVAA2PIz8sscrffIexkjKvMce6uBrcGCOheChXRxd61dhATmjCFGtg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"23";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:15:08";""
"cian";"cian_329563354";"329563354";"https://www.cian.ru/sale/flat/329563354/";"https://sergiyev-posad.cian.ru/sale/flat/329563354/?context=4.TcNZUo3XCRc.xF4od9E5OTK4ojgSIweKPM7qBrZN5gONFD2LKTNdtn0v7lXHTyUt-8FlmeUrjx-bvjnbVGSiSfJMJA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"24";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:15:23";""
"cian";"cian_330486639";"330486639";"https://www.cian.ru/sale/flat/330486639/";"https://serpukhov.cian.ru/sale/flat/330486639/?context=4.jx0kZiafpEI.Mot7YK-Y9T1e0LG39kB2zpngzSREbz33vq1fBR4mVDPyrnMlJN3TzlYHGk4o7azUzW_hyHKwAGPYAg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"25";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:15:39";""
"cian";"cian_328466329";"328466329";"https://www.cian.ru/sale/flat/328466329/";"https://vidnoye.cian.ru/sale/flat/328466329/?context=4.vz6Z_PV9b8Q.vGarWL-Mf_vbhrWr-xPoXuSPyYSZJSASe3PTq4_Mtjvi1KTIpziqGvftq4aKE8s-mAZ1hBnPdfkLGw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"26";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:15:54";""
"cian";"cian_327448645";"327448645";"https://www.cian.ru/sale/flat/327448645/";"https://ramenskoye.cian.ru/sale/flat/327448645/?context=4.OGzp2HLOdVI.8uZGefIE3srIPculmmdNup0sNH5zhRMSz8eaKh0zTZxDEeb1MQoIW9yk8FiV11pQrcwGCS7IKPMi6g&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"27";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:16:09";""
"cian";"cian_328580639";"328580639";"https://www.cian.ru/sale/flat/328580639/";"https://domodedovo.cian.ru/sale/flat/328580639/?context=4.f8V1Tmsqxfo.b0uHg-_5O4rxX0EdRB-O2aSb-fmvF9sZIjTprXhXxAYV6lA57bl42q9HzhJBuHm2L8-r5Yta7lNcXg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"9";"28";"done";"";"2026-06-13 00:46:20";"2026-06-13 04:16:23";""
"cian";"cian_325483587";"325483587";"https://www.cian.ru/sale/flat/325483587/";"https://krasnogorsk.cian.ru/sale/flat/325483587/?context=4.-lxq-lFQdZg.mXIfuq_2X_Amkbqu3A4BMnAmOlv8nseTjHclTmAYAKSMYEB7c3bVLaaDn5AI2Th2bTfk8ockJ44gbw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"1";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:16:37";""
"cian";"cian_321131241";"321131241";"https://www.cian.ru/sale/flat/321131241/";"https://reutov.cian.ru/sale/flat/321131241/?context=4.E3_14uJqzyA.mCikSjzA_jq7gVaPMFcMnraSguoznhuTop6-N90H7yY6oQ9Wf4trpOi9PfIMyphQNTuw0jkt9MnChQ&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"4";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:16:52";""
"cian";"cian_330333081";"330333081";"https://www.cian.ru/sale/flat/330333081/";"https://balashikha.cian.ru/sale/flat/330333081/?context=4.Hqa8Jb6nAyc.Txetg1EXC8Mh0jJfDG8MYBZDybeEy0l5AX3X0eUn9ii3CsdWNwIE2jSryxXd3k7MOdmJFhySfH9lgg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"5";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:17:09";""
"cian";"cian_327262177";"327262177";"https://www.cian.ru/sale/flat/327262177/";"https://chekhov.cian.ru/sale/flat/327262177/?context=4.7_ecF-nqrhk.oxdaWiUN7GU-heyDV5vBjDDl8GAIkdPIndl_SMFneoU0-9G3xX1kyXoyPo8Ord3-PVbZr1SgdXMGXQ&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"6";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:17:25";""
"cian";"cian_330742797";"330742797";"https://www.cian.ru/sale/flat/330742797/";"https://krasnogorsk.cian.ru/sale/flat/330742797/?context=4.viGCFMyUVB8.z3ixuCAislK3P8zjMkJ0Kj2VmIrT3vUaTdwh01sAyKy8JaihSY1m18MPIO3Mtsx4lAqT0WECVAaalg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"7";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:17:39";""
"cian";"cian_327497121";"327497121";"https://www.cian.ru/sale/flat/327497121/";"https://ramenskoye.cian.ru/sale/flat/327497121/?context=4.vXVu36OOnB8.pLyzdZreHu77t7ldLRjdEkLjXIkvMdJMD_9u_LvfcEowPxFZOxN-Qm7JNgcUaw1ze8NCLiVrWNljHA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"8";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:17:54";""
"cian";"cian_330545039";"330545039";"https://www.cian.ru/sale/flat/330545039/";"https://ivanteyevka.cian.ru/sale/flat/330545039/?context=4.cybWrXgabTE.uxri-xmHRRZsuO-nycixt7VoBgyQrh1AHuHpFnTFn8j-9anBRy79CtKGpnL8T95-f-UQVRgys5usbA&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"9";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:18:09";""
"cian";"cian_330557633";"330557633";"https://www.cian.ru/sale/flat/330557633/";"https://krasnogorsk.cian.ru/sale/flat/330557633/?context=4.BtCWvzczPUw.el6LBeDPFn_x8NaIWfeske7QqewnGCUZX8j4YH6aqEQwA_Ga0N2W5iMmC5_tzax-J3VocrnDHJrEnw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"10";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:18:27";""
"cian";"cian_330055289";"330055289";"https://www.cian.ru/sale/flat/330055289/";"https://vidnoye.cian.ru/sale/flat/330055289/?context=4.9p-rbpvbfZs.U4VKOIR0M1OOBG6p8fNU7NY2sAipFDmjJUjcL65k_71Raajyzd11639mlJH4OW-PW6YkBNcvoWEFvg&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"11";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:18:42";""
"cian";"cian_326615892";"326615892";"https://www.cian.ru/sale/flat/326615892/";"https://khimki.cian.ru/sale/flat/326615892/?context=4.Vzfdnjo7My0.RF9niFbekvDWEUXU_XdL-K84IjSBSAr1GZOjsY5aSL-KxjGTxhfFFMx21oU2Z3WAU0FsnBt5EKd5gw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"12";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:18:56";""
"cian";"cian_327305176";"327305176";"https://www.cian.ru/sale/flat/327305176/";"https://khimki.cian.ru/sale/flat/327305176/?context=4.qV0RKDJzVU8.t--ezADOlp9WFWqH-kVE2iBbhB2A1D7x04NB0seyDNB6RYPjxrgyuzZ2iaDiC0aLTV185GKGKh9Fcw&mlSearchSessionGuid=232f03f5655a361a5b7bda787a27262b";"3 комнатные";"https://www.cian.ru/kupit-3-komnatnuyu-kvartiru-moskovskaya-oblast/";"11469";"10";"13";"done";"";"2026-06-13 00:47:09";"2026-06-13 04:19:11";""
