source,source_listing_id,url,parsed_at,link_collected_at,price_rub,price_m2_rub,lat,lon,region,okrug,settlement,street,address,rooms,is_studio,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,floor_group,is_first_floor,is_last_floor,house_year,house_age,is_new_building_year,ceiling_height_m,house_type,property_format,housing_market,housing_class,housing_class_rank,heating_type,overlap_type,gas_supply_type,redevelopment_status,ownership_share_fraction,is_share_sale,repair_type,finish_type,finish_rank,sale_type,bathroom_type,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,has_elevator,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,balcony_loggia_type,is_apartment_format,is_penthouse_format,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,windows_view_count,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,furniture_set,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,appliances_set,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,description_len_chars,description_len_words,repair_source,finish_source,house_type_source,ceiling_height_source,osm_metro_count_1000m,osm_metro_nearest_1000m,has_metro_1000m,osm_park_count_1000m,osm_park_nearest_1000m,has_park_1000m,osm_school_count_1000m,osm_school_nearest_1000m,has_school_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,has_kindergarten_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,has_hospital_clinic_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,has_pharmacy_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,has_supermarket_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,has_public_transport_stop_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,has_cafe_restaurant_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,has_fitness_sport_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,osm_features_available,osm_radius_m
cian,321465274,https://www.cian.ru/sale/flat/321465274/,2026-06-13 04:52:49,2026-06-13 00:50:54,8700000.0,117568.0,55.8445809,38.4088592,Московская область,Богородский городской округ,Ногинск,ул. 3-го Интернационала,"Московская область, Богородский городской округ, Ногинск, ул. 3-го Интернационала, 224",4.0,0,74.0,9.5,55.0,0.12837837837837837,0.7432432432432432,2.0,14.0,0.14285714285714285,low,0,0,1993.0,33.0,0,,panel,flat,resale,unknown,,central,reinforced_concrete,central,unknown,,0,cosmetic,unknown,,free_sale,combined,1,0,1,2,0,2,1,,0,36.0,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,40,existing,missing,existing,missing,0.0,,0.0,12.0,353.5,1.0,3.0,410.9,1.0,6.0,138.4,1.0,2.0,241.1,1.0,6.0,19.6,1.0,16.0,0.0,1.0,12.0,118.1,1.0,3.0,387.1,1.0,2.0,88.1,1.0,62.0,66.0,0.0,2.5649493574615367,1.3862943611198906,1.9459101490553128,1.0986122886681098,1.9459101490553128,2.833213344056216,2.5649493574615367,1.3862943611198906,1.0986122886681098,4.143134726391533,1,1000.0
cian,327238709,https://www.cian.ru/sale/flat/327238709/,2026-06-13 04:53:05,2026-06-13 00:50:54,24050000.0,160665.0,55.5321551,37.71934,Московская область,Ленинский городской округ,Сапроново деревня,Первый Квартал жилой комплекс,"Московская область, Ленинский городской округ, Сапроново деревня, Первый Квартал жилой комплекс",4.0,0,149.69,46.5,40.2,0.3106419934531365,0.26855501369496965,2.0,17.0,0.11764705882352941,low,0,0,2027.0,-1.0,1,2.7,monolith_brick,flat,new_building,comfort,2.0,central,unknown,unknown,none,,0,unknown,prefinish,2.0,ddu,combined,3,0,3,5,0,5,1,16.0,3,6.0,0.0,1.0,loggia,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,storage,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2521,351,missing,existing,existing,existing,0.0,,0.0,11.0,320.4,1.0,3.0,380.4,1.0,7.0,290.5,1.0,3.0,234.6,1.0,7.0,224.9,1.0,11.0,0.0,1.0,10.0,423.6,1.0,5.0,60.8,1.0,0.0,,0.0,57.0,59.5,0.0,2.4849066497880004,1.3862943611198906,2.079441541679836,1.3862943611198906,2.079441541679836,2.4849066497880004,2.3978952727983707,1.791759469228055,0.0,4.060443010546419,1,1000.0
cian,325534576,https://www.cian.ru/sale/flat/325534576/,2026-06-13 04:53:21,2026-06-13 00:50:54,50990000.0,300649.0,55.9057363251,37.3586638256,Московская область,Химки,мкр. Новогорск,ул. Ивановская,"Московская область, Химки, мкр. Новогорск, ул. Ивановская, 53к1",4.0,0,169.6,45.0,77.0,0.2653301886792453,0.4540094339622642,4.0,8.0,0.5,middle,0,0,2018.0,8.0,0,2.44,monolith,flat,resale,business,3.0,electric,unknown,unknown,exists,,0,no_repair,prefinish,2.0,free_sale,combined,4,0,4,1,0,1,1,7.0,3,7.0,2.0,0.0,balcony,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,storage,0,0,0,0,0,0,0,0,0,none,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2687,374,existing,description,existing,existing,0.0,,0.0,30.0,39.2,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,278.4,1.0,2.0,155.2,1.0,11.0,292.9,1.0,3.0,238.3,1.0,5.0,210.8,1.0,52.0,73.5,0.0,3.4339872044851463,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,2.4849066497880004,1.3862943611198906,1.791759469228055,3.970291913552122,1,1000.0
cian,329552755,https://www.cian.ru/sale/flat/329552755/,2026-06-13 04:53:36,2026-06-13 00:50:54,9400000.0,150883.0,55.8003421,37.9564479,Московская область,Балашиха,мкр. 14-й,ул. Быковского,"Московская область, Балашиха, мкр. 14-й, ул. Быковского, 14",4.0,0,62.3,5.0,,0.08025682182985554,,5.0,5.0,1.0,last,0,1,1968.0,58.0,0,2.5,brick,flat,resale,comfort,2.0,central,reinforced_concrete,central,none,,0,cosmetic,unknown,,free_sale,separate,0,1,1,0,0,0,0,10.0,3,8.0,1.0,0.0,balcony,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1573,217,existing,missing,existing,existing,0.0,,0.0,15.0,64.8,1.0,5.0,175.4,1.0,7.0,0.0,1.0,10.0,227.7,1.0,8.0,205.1,1.0,19.0,242.0,1.0,18.0,250.0,1.0,19.0,481.7,1.0,1.0,228.8,1.0,102.0,93.0,0.0,2.772588722239781,1.791759469228055,2.079441541679836,2.3978952727983707,2.19722457733622,2.995732273553991,2.9444389791664403,2.995732273553991,0.6931471805599453,4.634728988229636,1,1000.0
cian,327922403,https://www.cian.ru/sale/flat/327922403/,2026-06-13 04:53:50,2026-06-13 00:50:54,37931200.0,302000.0,55.9217137,37.8145386,Московская область,Королев,мкр. Подлипки,ул. Калинина,"Московская область, Королев, мкр. Подлипки, ул. Калинина, 11",4.0,0,125.6,14.6,66.2,0.11624203821656051,0.5270700636942676,19.0,19.0,1.0,last,0,1,2024.0,2.0,0,2.9,monolith,flat,new_building,comfort,2.0,central,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,separate,0,1,1,0,0,0,0,22.0,3,8.0,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,storage,0,0,0,1,0,0,0,0,1,ac,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2262,300,missing,existing,existing,existing,0.0,,0.0,11.0,221.3,1.0,5.0,0.0,1.0,14.0,207.9,1.0,14.0,66.6,1.0,20.0,245.1,1.0,34.0,224.4,1.0,17.0,73.9,1.0,34.0,235.1,1.0,5.0,104.7,1.0,154.0,116.0,0.0,2.4849066497880004,1.791759469228055,2.70805020110221,2.70805020110221,3.044522437723423,3.555348061489413,2.8903717578961645,3.555348061489413,1.791759469228055,5.043425116919247,1,1000.0
cian,322450102,https://www.cian.ru/sale/flat/322450102/,2026-06-13 04:54:06,2026-06-13 00:50:54,19100000.0,189109.0,55.90415,37.454384,Московская область,Химки,мкр. Старые Химки,ул. Бурденко,"Московская область, Химки, мкр. Старые Химки, ул. Бурденко, 8/5",4.0,0,101.0,7.0,,0.06930693069306931,,5.0,5.0,1.0,last,0,1,1935.0,91.0,0,3.0,brick,flat,resale,business,3.0,central,reinforced_concrete,central,none,,0,cosmetic,unknown,,free_sale,combined,1,0,1,1,0,1,1,9.0,3,3.0,2.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,676,98,existing,missing,existing,existing,0.0,,0.0,11.0,166.6,1.0,8.0,92.7,1.0,9.0,302.4,1.0,8.0,174.5,1.0,10.0,94.0,1.0,29.0,83.5,1.0,28.0,51.0,1.0,14.0,441.0,1.0,3.0,299.7,1.0,120.0,109.0,0.0,2.4849066497880004,2.19722457733622,2.302585092994046,2.19722457733622,2.3978952727983707,3.4011973816621555,3.367295829986474,2.70805020110221,1.3862943611198906,4.795790545596741,1,1000.0
cian,330220298,https://www.cian.ru/sale/flat/330220298/,2026-06-13 04:54:21,2026-06-13 00:50:54,7800000.0,111429.0,55.4140159,37.8338187,Московская область,Домодедово,мкр. Авиационный,просп. Академика Туполева,"Московская область, Домодедово, мкр. Авиационный, просп. Академика Туполева, 16",4.0,0,70.0,9.0,50.0,0.12857142857142856,0.7142857142857143,5.0,9.0,0.5555555555555556,middle,0,0,1981.0,45.0,0,2.6,panel,flat,resale,unknown,,central,reinforced_concrete,central,exists,,0,cosmetic,no_finish,0.0,free_sale,separate,0,1,1,1,0,1,1,22.0,3,24.0,0.0,1.0,loggia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1457,196,existing,description,existing,existing,0.0,,0.0,10.0,179.3,1.0,2.0,305.5,1.0,4.0,321.7,1.0,3.0,491.7,1.0,10.0,175.9,1.0,18.0,0.0,1.0,11.0,70.2,1.0,2.0,260.0,1.0,4.0,213.8,1.0,64.0,63.0,0.0,2.3978952727983707,1.0986122886681098,1.6094379124341005,1.3862943611198906,2.3978952727983707,2.9444389791664403,2.4849066497880004,1.0986122886681098,1.6094379124341005,4.174387269895637,1,1000.0
cian,330018023,https://www.cian.ru/sale/flat/330018023/,2026-06-13 04:54:36,2026-06-13 00:50:54,44789597.0,277610.0,55.6227266,37.1362553,Московская область,Одинцовский городской округ,Ликино деревня,ЖК мыс,"Московская область, Одинцовский городской округ, Ликино деревня, ЖК мыс, к2",4.0,0,161.34,,49.5,,0.3068055039047973,6.0,12.0,0.5,middle,0,0,2028.0,-2.0,1,3.13,monolith,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,unknown,0,0,0,1,1,2,1,8.0,3,25.0,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1563,238,missing,existing,existing,existing,0.0,,0.0,11.0,253.3,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,1.0,5.0,106.1,1.0,3.0,11.6,1.0,0.0,,0.0,21.0,29.0,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,1.0986122886681098,1.791759469228055,1.3862943611198906,0.0,3.091042453358316,1,1000.0
cian,329441884,https://www.cian.ru/sale/flat/329441884/,2026-06-13 04:54:51,2026-06-13 00:50:54,7990000.0,130130.0,55.4532721,37.7459979,Московская область,Домодедово,мкр. Северный,ул. 1-я Коммунистическая,"Московская область, Домодедово, мкр. Северный, ул. 1-я Коммунистическая, 38",4.0,0,61.4,7.0,49.4,0.11400651465798047,0.8045602605863192,4.0,5.0,0.8,high,0,0,1976.0,50.0,0,,panel,flat,resale,comfort,2.0,central,reinforced_concrete,central,none,,0,cosmetic,unknown,,free_sale,separate,0,1,1,0,0,0,0,23.0,3,17.0,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1530,203,existing,missing,existing,missing,0.0,,0.0,3.0,119.8,1.0,4.0,595.6,1.0,7.0,79.0,1.0,2.0,0.0,1.0,6.0,164.7,1.0,21.0,168.9,1.0,13.0,285.8,1.0,3.0,307.9,1.0,1.0,484.2,1.0,60.0,56.0,0.0,1.3862943611198906,1.6094379124341005,2.079441541679836,1.0986122886681098,1.9459101490553128,3.091042453358316,2.6390573296152584,1.3862943611198906,0.6931471805599453,4.110873864173311,1,1000.0
cian,326447974,https://www.cian.ru/sale/flat/326447974/,2026-06-13 04:55:07,2026-06-13 00:50:54,9000000.0,82569.0,55.6031985,36.464691,Московская область,Рузский муниципальный округ,Тучково пгт,ул. Комсомольская,"Московская область, Рузский муниципальный округ, Тучково пгт, ул. Комсомольская, 14с3",4.0,0,109.0,10.6,73.0,0.09724770642201834,0.6697247706422018,3.0,4.0,0.75,high,0,0,2017.0,9.0,0,3.0,monolith,flat,resale,unknown,,individual,reinforced_concrete,unknown,unknown,,0,euro,unknown,,free_sale,separate,0,2,2,0,0,0,0,20.0,0,68.0,1.0,2.0,both,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,storage,0,0,0,0,0,0,0,0,0,none,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1407,201,existing,missing,description,existing,0.0,,0.0,25.0,127.3,1.0,2.0,177.7,1.0,1.0,0.0,1.0,2.0,182.5,1.0,8.0,454.5,1.0,19.0,254.3,1.0,13.0,285.3,1.0,12.0,231.6,1.0,2.0,129.2,1.0,84.0,91.0,0.0,3.258096538021482,1.0986122886681098,0.6931471805599453,1.0986122886681098,2.19722457733622,2.995732273553991,2.6390573296152584,2.5649493574615367,1.0986122886681098,4.442651256490317,1,1000.0
cian,325483416,https://www.cian.ru/sale/flat/325483416/,2026-06-13 04:55:20,2026-06-13 00:50:54,15492183.0,209694.0,55.8163553,37.2121257,Московская область,Красногорск,мкр. Опалиха,Аникеевский жилой комплекс,"Московская область, Красногорск, мкр. Опалиха, Аникеевский жилой комплекс",4.0,0,73.88,2.4,51.8,0.03248511099079589,0.7011369788846779,12.0,14.0,0.8571428571428571,high,0,0,2027.0,-1.0,1,2.72,monolith,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,free_sale,unknown,0,0,0,2,2,4,1,11.0,3,15.0,0.0,0.0,none,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188,28,missing,existing,existing,existing,0.0,,0.0,11.0,206.7,1.0,1.0,520.6,1.0,2.0,136.1,1.0,0.0,,0.0,0.0,,0.0,5.0,0.0,1.0,4.0,125.3,1.0,0.0,,0.0,0.0,,0.0,23.0,34.0,0.0,2.4849066497880004,0.6931471805599453,1.0986122886681098,0.0,0.0,1.791759469228055,1.6094379124341005,0.0,0.0,3.1780538303479458,1,1000.0
cian,327563442,https://www.cian.ru/sale/flat/327563442/,2026-06-13 04:55:34,2026-06-13 00:50:54,43000000.0,195455.0,55.748846,37.9273527,Московская область,Балашиха,мкр. Салтыковка,Школьная ул.,"Московская область, Балашиха, мкр. Салтыковка, Школьная ул., 7к3",4.0,0,220.0,15.0,,0.06818181818181818,,4.0,6.0,0.6666666666666666,middle,0,0,2014.0,12.0,0,2.8,block,flat,resale,comfort,2.0,individual,reinforced_concrete,central,none,,0,designer,unknown,,free_sale,combined,3,0,3,1,0,1,1,3.0,3,6.0,1.0,0.0,balcony,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,storage,0,0,0,0,0,0,0,0,1,general,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1383,188,existing,missing,existing,existing,0.0,,0.0,7.0,715.7,1.0,1.0,383.6,1.0,0.0,,0.0,0.0,,0.0,1.0,994.2,1.0,7.0,0.0,1.0,6.0,509.5,1.0,4.0,288.1,1.0,0.0,,0.0,26.0,28.5,0.0,2.079441541679836,0.6931471805599453,0.0,0.0,0.6931471805599453,2.079441541679836,1.9459101490553128,1.6094379124341005,0.0,3.295836866004329,1,1000.0
cian,328832956,https://www.cian.ru/sale/flat/328832956/,2026-06-13 04:55:49,2026-06-13 00:50:54,10000000.0,114155.0,56.0084697,38.3816497,Московская область,Черноголовка,Институтский просп.,8,"Московская область, Черноголовка, Институтский просп., 8",4.0,0,87.6,10.0,66.0,0.11415525114155252,0.7534246575342466,3.0,4.0,0.75,high,0,0,1968.0,58.0,0,2.5,brick,flat,resale,unknown,,central,reinforced_concrete,central,exists,,0,cosmetic,unknown,,free_sale,mixed,1,1,2,1,0,1,1,,0,43.0,2.0,0.0,balcony,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,kitchen|sleeping,0,1,1,1,1,0,0,0,1,ac|dishwasher|washer|water_heater,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1476,196,existing,missing,existing,existing,0.0,,0.0,8.0,20.7,1.0,6.0,292.2,1.0,5.0,0.0,1.0,4.0,333.2,1.0,9.0,145.9,1.0,23.0,145.9,1.0,9.0,294.2,1.0,9.0,185.4,1.0,1.0,738.6,1.0,74.0,67.5,0.0,2.19722457733622,1.9459101490553128,1.791759469228055,1.6094379124341005,2.302585092994046,3.1780538303479458,2.302585092994046,2.302585092994046,0.6931471805599453,4.31748811353631,1,1000.0
cian,330486378,https://www.cian.ru/sale/flat/330486378/,2026-06-13 04:56:04,2026-06-13 00:50:54,19800000.0,183759.0,55.5322225,37.7197917,Московская область,Ленинский городской округ,Сапроново деревня,Первый Квартал жилой комплекс,"Московская область, Ленинский городской округ, Сапроново деревня, Первый Квартал жилой комплекс",4.0,0,107.75,27.8,30.9,0.2580046403712297,0.28677494199535963,4.0,9.0,0.4444444444444444,middle,0,0,2027.0,-1.0,1,2.7,monolith_brick,flat,new_building,comfort,2.0,central,unknown,unknown,none,,0,unknown,prefinish,2.0,ddu,combined,2,0,2,5,0,5,1,17.0,3,6.0,2.0,0.0,balcony,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,storage,0,0,0,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2534,352,missing,existing,existing,existing,0.0,,0.0,11.0,303.3,1.0,3.0,405.2,1.0,7.0,271.9,1.0,3.0,258.3,1.0,7.0,240.7,1.0,11.0,0.0,1.0,10.0,431.8,1.0,5.0,69.0,1.0,0.0,,0.0,57.0,59.5,0.0,2.4849066497880004,1.3862943611198906,2.079441541679836,1.3862943611198906,2.079441541679836,2.4849066497880004,2.3978952727983707,1.791759469228055,0.0,4.060443010546419,1,1000.0
cian,328666801,https://www.cian.ru/sale/flat/328666801/,2026-06-13 04:56:19,2026-06-13 00:50:54,38000000.0,243590.0,55.9480524,37.4924165,Московская область,Долгопрудный,Лихачевское ш.,14к1,"Московская область, Долгопрудный, Лихачевское ш., 14к1",4.0,0,156.0,25.0,,0.16025641025641027,,5.0,18.0,0.2777777777777778,low,0,0,2004.0,22.0,0,2.8,brick,flat,resale,unknown,,central,reinforced_concrete,unknown,none,,0,euro,unknown,,free_sale,mixed,1,1,2,1,1,2,1,5.0,3,7.0,0.0,3.0,loggia,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,968,142,existing,missing,existing,existing,0.0,,0.0,31.0,41.6,1.0,5.0,250.3,1.0,17.0,209.0,1.0,14.0,54.8,1.0,17.0,46.7,1.0,50.0,4.7,1.0,32.0,74.9,1.0,39.0,29.6,1.0,4.0,502.4,1.0,209.0,188.5,0.0,3.4657359027997265,1.791759469228055,2.8903717578961645,2.70805020110221,2.8903717578961645,3.9318256327243257,3.49650756146648,3.688879454113936,1.6094379124341005,5.3471075307174685,1,1000.0
cian,329122739,https://www.cian.ru/sale/flat/329122739/,2026-06-13 04:56:32,2026-06-13 00:50:54,7400000.0,117834.0,55.6392757,36.9727868,Московская область,Одинцовский городской округ,Летний Отдых поселок,Зеленая ул.,"Московская область, Одинцовский городской округ, Летний Отдых поселок, Зеленая ул., 8",4.0,0,62.8,6.5,50.0,0.1035031847133758,0.7961783439490446,4.0,5.0,0.8,high,0,0,1978.0,48.0,0,2.65,brick,flat,resale,comfort,2.0,central,reinforced_concrete,central,unknown,,0,cosmetic,unknown,,free_sale,separate,0,1,1,0,0,0,0,29.0,3,32.0,1.0,0.0,balcony,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,71,existing,missing,existing,existing,0.0,,0.0,8.0,204.3,1.0,1.0,159.3,1.0,1.0,180.1,1.0,0.0,,0.0,2.0,31.9,1.0,9.0,0.0,1.0,6.0,40.8,1.0,2.0,499.9,1.0,0.0,,0.0,29.0,34.0,0.0,2.19722457733622,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,2.302585092994046,1.9459101490553128,1.0986122886681098,0.0,3.4011973816621555,1,1000.0
cian,326367754,https://www.cian.ru/sale/flat/326367754/,2026-06-13 04:56:46,2026-06-13 00:50:54,36580256.0,233665.0,55.6227266,37.1362553,Московская область,Одинцовский городской округ,Ликино деревня,ЖК мыс,"Московская область, Одинцовский городской округ, Ликино деревня, ЖК мыс, к2",4.0,0,156.55,,54.5,,0.3481315873522836,2.0,12.0,0.16666666666666666,low,0,0,2028.0,-2.0,1,3.13,monolith,flat,new_building,unknown,,unknown,unknown,unknown,unknown,,0,unknown,no_finish,0.0,ddu,unknown,0,0,0,1,1,2,1,8.0,3,25.0,0.0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1563,238,missing,existing,existing,existing,0.0,,0.0,11.0,253.3,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,1.0,5.0,106.1,1.0,3.0,11.6,1.0,0.0,,0.0,21.0,29.0,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,1.0986122886681098,1.791759469228055,1.3862943611198906,0.0,3.091042453358316,1,1000.0
cian,330412348,https://www.cian.ru/sale/flat/330412348/,2026-06-13 04:57:02,2026-06-13 00:50:54,16100000.0,192354.0,55.8170384,37.2019703,Московская область,Красногорск городской округ,Николо-Урюпино село,ул. Сергея Жадобкина,"Московская область, Красногорск городской округ, Николо-Урюпино село, ул. Сергея Жадобкина, 2к2",4.0,0,83.7,6.0,57.1,0.07168458781362007,0.6821983273596177,3.0,7.0,0.42857142857142855,middle,0,0,2022.0,4.0,0,3.7,monolith_brick,flat,resale,unknown,,unknown,unknown,unknown,none,,0,no_repair,no_finish,0.0,free_sale,mixed,1,1,2,0,1,1,1,6.0,3,12.0,0.0,1.0,loggia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,storage,0,0,0,0,0,0,0,0,0,none,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1012,126,existing,description,description,existing,0.0,,0.0,13.0,224.1,1.0,1.0,405.1,1.0,2.0,136.2,1.0,0.0,,0.0,0.0,,0.0,5.0,0.0,1.0,4.0,148.0,1.0,0.0,,0.0,0.0,,0.0,25.0,38.0,0.0,2.6390573296152584,0.6931471805599453,1.0986122886681098,0.0,0.0,1.791759469228055,1.6094379124341005,0.0,0.0,3.258096538021482,1,1000.0
cian,329018279,https://www.cian.ru/sale/flat/329018279/,2026-06-13 04:57:18,2026-06-13 00:50:54,12990000.0,126117.0,55.7626343,37.9641306,Московская область,Балашиха,мкр. Кучино,ул. Брагина,"Московская область, Балашиха, мкр. Кучино, ул. Брагина, 1",4.0,0,103.0,14.0,65.0,0.13592233009708737,0.6310679611650486,11.0,25.0,0.44,middle,0,0,2015.0,11.0,0,2.8,monolith,flat,resale,comfort,2.0,central,reinforced_concrete,unknown,unknown,,0,cosmetic,unknown,,alternative,mixed,1,1,2,1,1,2,1,6.0,3,9.0,1.0,2.0,both,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,none,0,0,0,0,0,0,0,0,0,none,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1438,206,existing,missing,existing,existing,0.0,,0.0,10.0,108.6,1.0,2.0,194.4,1.0,1.0,141.7,1.0,0.0,,0.0,3.0,28.5,1.0,7.0,0.0,1.0,12.0,60.4,1.0,2.0,917.9,1.0,1.0,251.2,1.0,38.0,43.5,0.0,2.3978952727983707,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,2.079441541679836,2.5649493574615367,1.0986122886681098,0.6931471805599453,3.6635616461296463,1,1000.0
