price_rub,price_log_rub,source,region,okrug,settlement,property_format,house_type,housing_market,housing_class,heating_type,overlap_type,gas_supply_type,redevelopment_status,repair_type,finish_type,sale_type,bathroom_type,balcony_loggia_type,floor_group,furniture_set,appliances_set,is_studio,is_first_floor,is_last_floor,is_new_building_year,is_share_sale,is_apartment_format,is_penthouse_format,has_elevator,has_balcony,has_loggia,windows_yard,windows_street,windows_park_or_forest,windows_water,windows_sunny,windows_panoramic,windows_two_sides,windows_quiet,parking_underground,parking_surface,parking_multilevel,parking_yard,parking_open_yard,parking_barrier,parking_guest,yard_closed,yard_playground,yard_sportground,yard_no_cars,yard_barrier,has_furniture,has_kitchen_furniture,has_wardrobe_storage,has_sleeping_places,has_fridge,has_washer,has_dishwasher,has_ac,has_water_heater,has_oven,has_cooktop,has_hood,has_appliances,mortgage_possible,one_owner,no_encumbrance,quick_deal,has_warm_floor,is_emergency_house,has_ramp,has_minor_owners,maternity_capital_used,has_garbage_chute,has_concierge,entrance_clean,entrance_needs_repair,has_security,has_storage_room,has_mall_nearby_text,has_park_nearby_text,has_school_nearby_text,has_kindergarten_nearby_text,has_metro_1000m,has_park_1000m,has_school_1000m,has_kindergarten_1000m,has_hospital_clinic_1000m,has_pharmacy_1000m,has_supermarket_1000m,has_public_transport_stop_1000m,has_cafe_restaurant_1000m,has_fitness_sport_1000m,lat,lon,rooms,total_area_m2,kitchen_area_m2,living_area_m2,kitchen_area_share,living_area_share,floor,floors_total,floor_ratio,house_year,house_age,ceiling_height_m,housing_class_rank,ownership_share_fraction,finish_rank,bathroom_combined_count,bathroom_separate_count,bathroom_total_count,passenger_elevator_count,freight_elevator_count,elevator_total_count,metro_min_listed,metro_count_listed,mkad_distance_km,balcony_count,loggia_count,windows_view_count,description_len_chars,description_len_words,osm_metro_count_1000m,osm_metro_nearest_1000m,osm_park_count_1000m,osm_park_nearest_1000m,osm_school_count_1000m,osm_school_nearest_1000m,osm_kindergarten_count_1000m,osm_kindergarten_nearest_1000m,osm_hospital_clinic_count_1000m,osm_hospital_clinic_nearest_1000m,osm_pharmacy_count_1000m,osm_pharmacy_nearest_1000m,osm_supermarket_count_1000m,osm_supermarket_nearest_1000m,osm_public_transport_stop_count_1000m,osm_public_transport_stop_nearest_1000m,osm_cafe_restaurant_count_1000m,osm_cafe_restaurant_nearest_1000m,osm_fitness_sport_count_1000m,osm_fitness_sport_nearest_1000m,osm_total_poi_count_1000m,infrastructure_score_1000m,log1p_osm_metro_count_1000m,log1p_osm_park_count_1000m,log1p_osm_school_count_1000m,log1p_osm_kindergarten_count_1000m,log1p_osm_hospital_clinic_count_1000m,log1p_osm_pharmacy_count_1000m,log1p_osm_supermarket_count_1000m,log1p_osm_public_transport_stop_count_1000m,log1p_osm_cafe_restaurant_count_1000m,log1p_osm_fitness_sport_count_1000m,log1p_osm_total_poi_count_1000m,address_exact,address_zone,residential_complex,building_key,metro_primary,geo_cell_2000m,geo_cell_1000m,geo_cell_500m,geo_cell_200m,listing_density_250m,listing_density_500m,listing_density_1000m,listing_density_2000m,listing_density_5000m,listing_density_10000m,nearest_listing_distance_m,ext_cafe_restaurant_count_250m,ext_cafe_restaurant_count_500m,ext_cafe_restaurant_count_750m,ext_fitness_sport_count_250m,ext_fitness_sport_count_500m,ext_fitness_sport_count_750m,ext_hospital_clinic_count_250m,ext_hospital_clinic_count_500m,ext_hospital_clinic_count_750m,ext_kindergarten_count_250m,ext_kindergarten_count_500m,ext_kindergarten_count_750m,ext_metro_count_250m,ext_metro_count_500m,ext_metro_count_750m,ext_park_count_250m,ext_park_count_500m,ext_park_count_750m,ext_pharmacy_count_250m,ext_pharmacy_count_500m,ext_pharmacy_count_750m,ext_public_transport_stop_count_250m,ext_public_transport_stop_count_500m,ext_public_transport_stop_count_750m,ext_school_count_250m,ext_school_count_500m,ext_school_count_750m,ext_supermarket_count_250m,ext_supermarket_count_500m,ext_supermarket_count_750m,ext_total_poi_count_250m,ext_total_poi_count_500m,ext_total_poi_count_750m,distance_to_moscow_center_km,approx_mkad_distance_km,inside_approx_mkad,center_bearing_sin,center_bearing_cos,area_per_room_m2
8144160.0,15.91281178673224,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,gas,unknown,unknown,unknown,unknown,finished,ddu,combined,unknown,middle,unknown,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,55.65533,37.87162,0.0,28.2,,11.2,,0.39716312056737585,8.0,17.0,0.47058823529411764,,,2.6,,,3.0,1,0,1,1,1,2,31.0,2,,0.0,0.0,0,996,147,0.0,1001.0,7.0,147.1,3.0,524.1,3.0,444.0,2.0,360.4,7.0,235.5,8.0,269.7,19.0,273.7,13.0,471.8,2.0,621.2,64.0,52.5,0.0,2.079441541679836,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.079441541679836,2.19722457733622,2.995732273553991,2.6390573296152584,1.0986122886681098,4.174387269895637,"яничкин пр-д, з/у 6/11",яничкин пр-д,белая дача парк,корпус 22.2,котельники (от 31 мин.),2782_1893,5565_3787,11131_7574,27827_18935,45.0,50.0,75.0,136.0,283.0,602.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,6.0,0.0,5.0,11.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,15.0,36.0,19.115983452124443,1.9159834521244434,0.0,0.8309139679392159,-0.5564009147040538,28.2
7750000.0,15.86320353036178,avito,unknown,unknown,unknown,flat,monolith,new_building,business,unknown,unknown,unknown,unknown,unknown,no_finish,unknown,separate,unknown,low,unknown,unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,55.59133,37.48273,0.0,21.0,,15.0,,0.7142857142857143,2.0,17.0,0.11764705882352941,,,,3.0,,0.0,1,1,2,0,0,0,25.5,3,,0.0,0.0,0,1859,241,7.0,770.9,5.0,434.1,0.0,1001.0,0.0,1001.0,0.0,1001.0,0.0,1001.0,0.0,1001.0,8.0,616.4,0.0,1001.0,0.0,1001.0,19.0,46.0,2.079441541679836,1.791759469228055,0.0,0.0,0.0,0.0,0.0,2.19722457733622,0.0,0.0,2.995732273553991,"п. сосенское, пос. газопровод, стр.","п. сосенское, пос. газопровод, стр.",жк «форевиль»,корпус 1 (1 этап),коммунарка (21–30 мин.),2779_1874,5559_3748,11118_7496,27795_18741,13.0,13.0,14.0,23.0,112.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,19.71263138320284,2.512631383202841,0.0,-0.4325309102914912,-0.9016191056329796,21.0
6745822.0,15.724434056488986,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,ddu,unknown,unknown,middle,unknown,unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,55.94798,37.76817,0.0,26.4,,10.8,,0.4090909090909091,7.0,17.0,0.4117647058823529,,,3.0,,,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0,1225,175,0.0,1001.0,8.0,167.9,0.0,1001.0,3.0,213.4,1.0,723.2,3.0,256.0,2.0,523.5,8.0,715.2,1.0,158.2,1.0,637.2,27.0,31.5,0.0,2.19722457733622,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.19722457733622,0.6931471805599453,0.6931471805599453,3.332204510175204,"жилой комплекс мытищи парк, к6",жилой комплекс мытищи парк,жк «мытищи парк»,корпус 6,unknown,2797_1888,5594_3776,11189_7553,27973_18884,17.0,24.0,29.0,30.0,240.0,828.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,16.0,23.789371933217097,6.589371933217098,0.0,0.39192800959298857,0.9199958887388999,26.4
7411770.0,15.818579970065525,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,gas,unknown,unknown,unknown,unknown,finished,ddu,combined,unknown,middle,unknown,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,55.52335,37.61515,0.0,28.3,,11.1,,0.39222614840989395,8.0,24.0,0.3333333333333333,,,2.6,,,3.0,1,0,1,1,0,1,5.0,0,5.0,0.0,0.0,0,961,139,0.0,1001.0,7.0,147.5,0.0,1001.0,2.0,631.3,0.0,1001.0,2.0,642.4,7.0,560.8,9.0,254.4,1.0,835.4,0.0,1001.0,28.0,33.0,0.0,2.079441541679836,0.0,1.0986122886681098,0.0,1.0986122886681098,2.079441541679836,2.302585092994046,0.6931471805599453,0.0,3.367295829986474,"с/п булатниковское, д. боброво, мкр. «боброво», корп. 43.1","с/п булатниковское, д. боброво, мкр. «боброво»",восточное бутово,корпус 43.1,unknown,2776_1880,5552_3761,11104_7523,27761_18807,52.0,52.0,57.0,75.0,117.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,16.0,25.341489186154476,8.141489186154477,0.0,-0.008129622563401705,-0.9999669540724716,28.3
11824756.0,16.28570594244825,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,electric,unknown,unknown,unknown,designer,no_finish,ddu,unknown,unknown,middle,sleeping,unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,55.8075,37.38345,0.0,21.7,,7.3,,0.33640552995391704,14.0,24.0,0.5833333333333334,,,2.9,,,0.0,0,0,0,0,0,0,25.5,3,,0.0,0.0,0,1575,224,0.0,1001.0,15.0,558.3,4.0,750.3,3.0,692.1,10.0,504.9,8.0,269.5,13.0,352.1,48.0,177.6,19.0,260.8,5.0,541.7,125.0,112.0,0.0,2.772588722239781,1.6094379124341005,1.3862943611198906,2.3978952727983707,2.19722457733622,2.6390573296152584,3.8918202981106265,2.995732273553991,1.791759469228055,4.836281906951478,"московская область, красногорск, жилой комплекс квартал строгино, к1","московская область, красногорск, жилой комплекс квартал строгино",жк «квартал строгино»,корпус 1,мякинино (21–30 мин.),2790_1869,5580_3738,11161_7476,27903_18691,45.0,49.0,55.0,79.0,149.0,340.0,0.0,0.0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,10.0,49.0,15.969870452700892,1.2301295472991072,1.0,-0.9194282815146927,0.3932577210315634,21.7
8849340.0,15.995853550934749,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,business,unknown,unknown,unknown,unknown,unknown,prefinish,ddu,combined,loggia,high,unknown,unknown,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,55.77311,37.21194,0.0,31.4,,13.4,,0.4267515923566879,8.0,9.0,0.8888888888888888,,,3.0,3.0,,2.0,1,0,1,0,0,0,,0,,0.0,1.0,0,820,102,0.0,1001.0,14.0,426.1,0.0,1001.0,1.0,682.6,0.0,1001.0,1.0,235.3,8.0,246.5,6.0,234.5,7.0,256.8,0.0,1001.0,37.0,43.5,0.0,2.70805020110221,0.0,0.6931471805599453,0.0,0.6931471805599453,2.19722457733622,1.9459101490553128,2.079441541679836,0.0,3.6375861597263857,"ш. новорижское, жилой дом","ш. новорижское, жилой дом",жк «рига хиллс»,корпус 1,unknown,2788_1860,5577_3721,11154_7442,27886_18605,8.0,16.0,39.0,47.0,107.0,330.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,15.0,21.0,25.546124202860064,8.346124202860064,0.0,-0.9951770867648903,0.09809467864337011,31.4
8610760.0,15.968523258096278,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,gas,unknown,unknown,unknown,unknown,finished,ddu,combined,unknown,last,unknown,unknown,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,55.66275,37.86706,0.0,24.4,,12.4,,0.5081967213114754,25.0,25.0,1.0,,,2.6,,,3.0,1,0,1,1,0,1,18.0,3,,0.0,0.0,0,1092,164,0.0,1001.0,12.0,156.2,3.0,115.3,12.0,352.6,7.0,242.2,26.0,161.5,28.0,135.3,30.0,107.7,31.0,448.7,3.0,295.0,152.0,117.0,0.0,2.5649493574615367,1.3862943611198906,2.5649493574615367,2.079441541679836,3.295836866004329,3.367295829986474,3.4339872044851463,3.4657359027997265,1.3862943611198906,5.030437921392435,"ул. новая, д. 1-10, корп. 5а",ул. новая,томилинский бульвар,корпус 5-8,котельники (16–20 мин.),2783_1893,5566_3786,11132_7573,27831_18933,22.0,34.0,108.0,138.0,284.0,591.0,0.0,0.0,1.0,14.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,18.0,3.0,4.0,12.0,1.0,2.0,2.0,1.0,2.0,12.0,8.0,18.0,71.0,18.42479515605104,1.2247951560510408,0.0,0.8463985698797868,-0.5325499609477516,24.4
1700000.0,14.346139397261565,avito,unknown,unknown,unknown,flat,brick,unknown,comfort,electric,unknown,unknown,unknown,no_repair,no_finish,free_sale,combined,unknown,high,unknown,unknown,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,55.801344,38.459105,0.0,23.6,,13.0,,0.5508474576271186,16.0,17.0,0.9411764705882353,2024.0,2.0,,2.0,,0.0,1,0,1,1,1,2,,0,,0.0,0.0,1,1878,257,0.0,1001.0,27.0,73.8,5.0,338.0,6.0,214.5,6.0,163.0,11.0,118.6,26.0,105.2,21.0,244.7,14.0,193.5,2.0,384.2,118.0,123.5,0.0,3.332204510175204,1.791759469228055,1.9459101490553128,1.9459101490553128,2.4849066497880004,3.295836866004329,3.091042453358316,2.70805020110221,1.0986122886681098,4.77912349311153,"московская обл., электросталь, ул. захарченко, 7б","московская обл., электросталь, ул. захарченко",unknown,unknown,unknown,2790_1922,5580_3845,11160_7691,27900_19229,2.0,6.0,10.0,23.0,52.0,90.0,105.22346343931119,1.0,5.0,9.0,0.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,9.0,18.0,3.0,6.0,7.0,3.0,8.0,15.0,0.0,2.0,4.0,3.0,13.0,15.0,15.0,48.0,79.0,52.86928567398645,35.66928567398645,0.0,0.993775834808905,0.1113983399780444,23.6
9629000.0,16.08029004007536,avito,unknown,unknown,unknown,flat,monolith,new_building,business,gas,unknown,unknown,unknown,unknown,finished,ddu,unknown,loggia,low,unknown,unknown,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,55.65955,37.28925,0.0,29.2,,,,,6.0,24.0,0.25,2025.0,1.0,2.7,3.0,,3.0,0,0,0,1,1,2,25.5,3,8.0,0.0,1.0,1,2029,292,0.0,1001.0,101.0,273.9,4.0,631.3,6.0,318.4,5.0,432.4,10.0,580.8,20.0,394.8,7.0,448.3,4.0,472.4,0.0,1001.0,157.0,249.0,0.0,4.624972813284271,1.6094379124341005,1.9459101490553128,1.791759469228055,2.3978952727983707,3.044522437723423,2.079441541679836,1.6094379124341005,0.0,5.062595033026967,"ул. верхне-пролетарская/сосновая, стр. 2",ул. верхне-пролетарская/сосновая,жк «союзный»,корпус 2 (4 очередь),одинцово (21–30 мин.),2782_1864,5565_3728,11131_7457,27829_18644,8.0,8.0,13.0,23.0,89.0,334.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,11.0,0.0,14.0,51.0,23.00620416777698,5.806204167776979,0.0,-0.8974822870345023,-0.44105050103057275,29.2
9677197.0,16.085282954540396,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,unknown,finished,dkp,combined,loggia,first,unknown,unknown,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,56.06153,37.35931,0.0,50.0,,24.7,,0.494,1.0,5.0,0.2,,,2.7,,,3.0,1,0,1,0,0,0,,0,23.0,0.0,1.0,0,583,82,0.0,1001.0,16.0,603.4,0.0,1001.0,0.0,1001.0,0.0,1001.0,0.0,1001.0,2.0,555.3,4.0,716.3,1.0,573.1,0.0,1001.0,23.0,38.0,0.0,2.833213344056216,0.0,0.0,0.0,0.0,1.0986122886681098,1.6094379124341005,0.6931471805599453,0.0,3.1780538303479458,"проезд 3-ий восточный, д. 2",проезд 3-ий восточный,жк «зеленый оазис-город»,дом 2,unknown,2803_1867,5606_3735,11212_7471,28030_18679,10.0,10.0,10.0,13.0,24.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,38.09510899424654,20.895108994246538,0.0,-0.42225564221480116,0.9064767909978533,50.0
7834346.0,15.874028086329588,avito,unknown,unknown,unknown,flat,monolith,unknown,unknown,gas,unknown,unknown,unknown,unknown,finished,unknown,unknown,unknown,first,unknown,unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,55.4814,37.3851,0.0,24.7,,10.1,,0.4089068825910931,1.0,4.0,0.25,,,2.7,,,3.0,0,0,0,1,0,1,,1,,0.0,0.0,0,1557,219,0.0,1001.0,13.0,319.4,1.0,416.2,1.0,561.5,0.0,1001.0,1.0,666.7,1.0,655.3,5.0,436.3,0.0,1001.0,0.0,1001.0,22.0,34.5,0.0,2.6390573296152584,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,0.0,0.0,3.1354942159291497,"д. яковлево, ул. лесная, д. 111 корп. 6","д. яковлево, ул. лесная",жк «яковлево»,корпус 9 (2 очередь),р-н десеновское,2774_1869,5548_3738,11096_7477,27740_18692,5.0,5.0,5.0,5.0,19.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,16.0,33.39136283217813,16.191362832178132,0.0,-0.440293484375481,-0.8978539121797589,24.7
8548382.0,15.961252700219951,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,electric,unknown,unknown,unknown,unknown,finished,ddu,combined,unknown,high,unknown,unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,55.76614,37.21243,0.0,24.4,,9.8,,0.40163934426229514,7.0,9.0,0.7777777777777778,,,2.6,,,3.0,1,0,1,1,0,1,5.0,0,,0.0,0.0,0,1126,156,0.0,1001.0,18.0,284.4,1.0,684.5,1.0,343.5,0.0,1001.0,1.0,731.7,4.0,410.4,5.0,567.8,5.0,315.5,0.0,1001.0,35.0,47.5,0.0,2.9444389791664403,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341005,1.791759469228055,1.791759469228055,0.0,3.58351893845611,"д. глухово, стр. 4.1",д. глухово,ильинские луга,корпус 4.1,unknown,2788_1860,5576_3721,11153_7442,27883_18606,17.0,21.0,38.0,52.0,58.0,347.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,17.0,25.455716591066633,8.255716591066633,0.0,-0.9976859821743008,0.06799030057957292,24.4
4675130.0,15.357767741702707,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,unknown,unknown,unknown,unknown,unknown,no_finish,unknown,combined,unknown,middle,unknown,unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,56.00612,37.8749,0.0,27.9,,16.0,,0.5734767025089607,9.0,17.0,0.5294117647058824,,,2.8,,,0.0,1,0,1,0,0,0,,0,,0.0,0.0,0,196,29,0.0,1001.0,22.0,104.3,4.0,430.7,4.0,256.1,0.0,1001.0,5.0,140.0,18.0,146.4,18.0,112.3,8.0,69.8,2.0,449.7,81.0,90.5,0.0,3.1354942159291497,1.6094379124341005,1.6094379124341005,0.0,1.791759469228055,2.9444389791664403,2.9444389791664403,2.19722457733622,1.0986122886681098,4.406719247264253,"ш. ярославское, д. 194, корп. 1",ш. ярославское,жк «серебро»,корпус 2,unknown,2800_1893,5600_3787,11201_7574,28003_18937,26.0,31.0,130.0,161.0,448.0,656.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,11.0,2.0,2.0,3.0,3.0,8.0,11.0,0.0,1.0,2.0,2.0,6.0,11.0,9.0,26.0,48.0,32.544245031627014,15.344245031627015,0.0,0.4899508372220902,0.8717500657329329,27.9
7262400.0,15.798221048379856,avito,unknown,unknown,unknown,flat,monolith,new_building,unknown,individual,unknown,unknown,unknown,unknown,finished,ddu,combined,balcony,middle,unknown,unknown,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,55.90924,37.78615,0.0,20.4,,9.8,,0.48039215686274517,9.0,25.0,0.36,,,2.6,,,3.0,1,0,1,1,0,1,3.0,0,,1.0,0.0,0,1103,160,0.0,1001.0,4.0,574.0,1.0,785.9,3.0,887.4,1.0,843.9,0.0,1001.0,4.0,507.4,11.0,371.7,3.0,482.6,2.0,464.5,29.0,28.0,0.0,1.6094379124341005,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,1.6094379124341005,2.4849066497880004,1.3862943611198906,1.0986122886681098,3.4011973816621555,"ярославское ш., стр. 2.2",ярославское ш.,ярославский квартал,корпус 2.2,unknown,2795_1889,5590_3778,11181_7557,27954_18893,20.0,20.0,27.0,93.0,303.0,597.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,13.0,20.454111268589223,3.2541112685892237,0.0,0.511078134780066,0.859534257694089,20.4
4350000.0,15.285686632949897,avito,unknown,unknown,unknown,flat,monolith_brick,unknown,unknown,unknown,unknown,unknown,unknown,cosmetic,unknown,free_sale,combined,balcony,high,kitchen|sleeping,fridge|washer,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,55.782439610785815,38.12407159767199,0.0,24.2,,12.0,,0.49586776859504134,4.0,5.0,0.8,2019.0,7.0,2.9,,,,1,0,1,1,1,2,,0,,1.0,0.0,0,557,82,0.0,1001.0,12.0,58.6,0.0,1001.0,0.0,1001.0,0.0,1001.0,0.0,1001.0,2.0,469.3,8.0,79.0,0.0,1001.0,0.0,1001.0,22.0,34.0,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,1.0986122886681098,2.19722457733622,0.0,0.0,3.1354942159291497,"московская обл., богородский г.о., с. бисерово, мкр-н новое бисерово-2, 10","московская обл., богородский г.о., с. бисерово",unknown,unknown,unknown,2789_1906,5578_3812,11156_7624,27891_19062,1.0,1.0,2.0,2.0,28.0,295.0,100.67488184013344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,11.0,31.819923181250083,14.619923181250083,0.0,0.9936360908601588,0.11263799953897576,24.2
