price_rub,lat,lon,total_area_m2,rooms,floor_ratio,house_year,housing_market,property_format,source,address_exact,residential_complex
7500000.0,56.434685,38.245477,83.6,4.0,0.5555555555555556,1989.0,unknown,flat,avito,"московская обл., сергиево-посадский г.о., краснозаводск, ул. 50 лет октября, 3",unknown
20745400.0,55.92219,37.99425,131.3,4.0,0.55,,unknown,flat,avito,"ул. советская, д. 60",жк «river house» (ривер хаус)
26500000.0,55.773981,37.217193,124.6,4.0,0.1,2014.0,unknown,flat,avito,"московская обл., г.о. красногорск, пос. ильинское-усово, пр. александра невского, 7",unknown
7450000.0,55.8401947,38.39413071,63.5,4.0,0.6,1970.0,unknown,flat,avito,"московская обл., богородский г.о., ногинск, магистральная ул., 2а",unknown
15000000.0,56.0039444,37.45151138,102.0,4.0,0.3888888888888889,2010.0,unknown,flat,avito,"московская обл., лобня, физкультурная ул., 14",unknown
23100000.0,55.706563,37.366053,126.8,4.0,0.75,2007.0,unknown,flat,avito,"московская обл., одинцовский г.о., рп. новоивановское, ул. калинина, 8",unknown
4100000.0,55.7102,38.949388,61.3,4.0,0.8,1973.0,unknown,flat,avito,"московская обл., орехово-зуевский г.о., ликино-дулево, коммунистическая ул., 50а",unknown
9100000.0,55.6618264542947,37.90800867712818,63.0,4.0,0.2,1967.0,unknown,flat,avito,"московская обл., люберцы, ул. строителей, 2к1",unknown
12999000.0,55.76173019,37.96445847,103.0,4.0,0.44,2016.0,unknown,flat,avito,"московская обл., балашиха, мкр-н кучино, ул. брагина, 1",unknown
25000000.0,55.596819,37.763827,98.5,4.0,1.0,,unknown,flat,avito,"московская обл., ленинский г.о., пос. развилка, римский пр., 1",unknown
11300000.0,54.915269,37.412424,105.1,4.0,0.6666666666666666,2007.0,unknown,flat,avito,"московская обл., серпухов, советская ул., 17",unknown
36609859.0,55.62172,37.12657,111.3,4.0,0.75,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
17028900.0,55.73392,38.00359,74.2,4.0,0.21739130434782608,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с1",жк «героев»
17500000.0,55.474965,37.531963,85.8,4.0,0.6,2024.0,unknown,flat,avito,"москва, новомосковский административный округ, р-н щербинка, алхимовская ул., 1к2",unknown
15732500.0,55.73386,38.00296,72.5,4.0,0.15789473684210525,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 611с2",жк «героев»
12790000.0,55.967592,37.936627,90.0,4.0,0.3333333333333333,2002.0,unknown,flat,avito,"московская обл., г.о. пушкинский, ивантеевка, трудовая ул., 14б",unknown
9500000.0,55.02676445540909,37.42595437857386,135.0,4.0,0.6666666666666666,2015.0,unknown,flat,avito,"московская обл., г.о. серпухов, д. родионовка, 51а",unknown
24000000.0,55.81953,37.245876,113.0,4.0,1.0,2020.0,new_building,flat,avito,"московская обл., красногорск, мкр-н опалиха, ул. пришвина, 15",unknown
14500000.0,56.010453,37.444871,159.7,4.0,0.3333333333333333,2012.0,unknown,flat,avito,"московская обл., лобня, светлый пер., 2",unknown
12500000.0,55.88381195,37.93684387,78.0,4.0,0.6666666666666666,2020.0,unknown,flat,avito,"московская обл., г.о. щелково, квартал варежки, виноградная ул., 2",unknown
20500000.0,55.933005,37.834336,114.7,4.0,0.5294117647058824,1993.0,unknown,flat,avito,"московская обл., королев, мкр-н юбилейный, пушкинская ул., 3",unknown
22300000.0,55.826524,37.375376,80.0,4.0,0.19047619047619047,,unknown,flat,avito,"московская обл., красногорск, красногорский б-р, 50",unknown
9970000.0,54.899602,37.3955,76.3,4.0,0.5555555555555556,1976.0,unknown,flat,avito,"московская обл., серпухов, бригадная ул., 4",unknown
18990000.0,55.49488449,37.30802155,110.1,4.0,0.5,2024.0,new_building,flat,avito,"москва, троицкий административный округ, р-н троицк, троицк, прибрежная ул., 1",unknown
38219020.0,55.62202,37.12848,132.2,4.0,1.0,,new_building,flat,avito,"д. ликино, стр. 2",жк «мыс»
25000000.0,55.701609290911215,37.91135449206539,116.4,4.0,0.8888888888888888,2018.0,new_building,flat,avito,"московская обл., люберцы, ул. юности, 3",unknown
14252000.0,55.70424,37.214094,102.5,4.0,0.5,,unknown,flat,avito,"московская обл., одинцовский г.о., с. лайково, мкр-н город-событие, 69",unknown
5300000.0,54.95106506,39.03103638,75.0,4.0,0.2,,unknown,flat,avito,"московская обл., луховицы, ул. мира, 44",unknown
20450000.0,55.598568,37.770421,105.5,4.0,0.5,2024.0,unknown,flat,avito,"московская обл., ленинский г.о., пос. развилка, римский пр., 13",unknown
9150000.0,55.88458759460739,38.44218960255087,83.0,4.0,0.5,,unknown,flat,avito,"московская обл., богородский г.о., ногинск, ул. текстилей, 30",unknown
16210350.0,55.73392,38.00359,66.3,4.0,0.782608695652174,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с1",жк «героев»
6300000.0,55.8049290657794,38.9693895087807,83.0,4.0,0.5,1932.0,unknown,flat,avito,"московская обл., орехово-зуевский г.о., орехово-зуево, ул. гагарина, 7",unknown
38656285.0,55.62172,37.12657,141.7,4.0,0.5833333333333334,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
13500000.0,55.425384,37.476178,141.6,4.0,0.3333333333333333,,unknown,flat,avito,"московская обл., г.о. подольск, д. докукино, лемешовский пр., 13",unknown
21200000.0,55.47378922,37.52682495,74.4,4.0,0.8333333333333334,2023.0,unknown,flat,avito,"москва, новомосковский административный округ, поселение рязановское, ул. уточкина, 5к1",unknown
9900000.0,55.94939,37.834731,72.2,4.0,1.0,1983.0,unknown,flat,avito,"московская обл., королев, мкр-н текстильщик, фабричная ул., 4",unknown
20000000.0,55.70529175,37.21580124,72.0,4.0,0.6666666666666666,,unknown,flat,avito,"московская обл., одинцовский г.о., с. лайково, жилой комплекс город-событие лайково, квартал лайково парк, 70",unknown
5000000.0,56.32211,36.544526,85.9,4.0,0.6666666666666666,,unknown,flat,avito,"московская обл., г.о. клин, высоковск, ул. кирова, 8/5",unknown
25500000.0,55.5558,37.716818,113.0,4.0,0.8333333333333334,2013.0,unknown,flat,avito,"московская обл., ленинский г.о., видное, 3-я радиальная ул., 8",unknown
7300000.0,56.178568,36.993621,66.0,4.0,1.0,,unknown,flat,avito,"московская обл., солнечногорск, мкр-н рекинцо, 2",unknown
19500000.0,55.826074,37.141115,109.5,4.0,0.6666666666666666,2016.0,unknown,flat,avito,"московская обл., муниципальный округ истра, д. лобаново, новая ул., 11",unknown
6800000.0,56.74302272362356,37.52945460549998,80.0,4.0,0.6,1980.0,unknown,flat,avito,"московская обл., талдомский г.о., талдом, мкр-н юбилейный, 32",unknown
39143040.0,55.62202,37.12848,132.2,4.0,1.0,,new_building,flat,avito,"д. ликино, стр. 2",жк «мыс»
39138864.0,55.62172,37.12657,143.8,4.0,1.0,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
15921300.0,55.73386,38.00296,72.7,4.0,0.8947368421052632,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 611с2",жк «героев»
15805000.0,55.73386,38.00296,72.5,4.0,0.21052631578947367,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 611с2",жк «героев»
7970000.0,55.914827,36.797653,62.9,4.0,0.8,1969.0,unknown,flat,avito,"московская обл., г.о. истра, пос. первомайский, 24",unknown
9498500.0,55.84010696,38.19520569,99.0,4.0,1.0,1940.0,unknown,flat,avito,"московская обл., г.о. щелково, рп. монино, ул. маршала красовского, 6",unknown
6200000.0,56.32487106,36.75388718,66.9,4.0,0.8888888888888888,,unknown,flat,avito,"московская обл., клин, ул. чайковского, 58",unknown
19500000.0,55.922207,37.994362,149.5,4.0,0.25,2023.0,unknown,flat,avito,"московская обл., щелково, советская ул., 60",unknown
8550000.0,56.00097656,37.85516739,61.5,4.0,0.2,1973.0,unknown,flat,avito,"московская обл., г.о. пушкинский, пушкино, ул. 50 лет комсомола, 47",unknown
15640800.0,55.73608,38.00844,68.6,4.0,0.29411764705882354,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 410",жк «героев»
37307335.0,55.62172,37.12657,140.0,4.0,0.8333333333333334,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
29900000.0,55.820546,37.33799,140.0,4.0,0.8235294117647058,2003.0,unknown,flat,avito,"московская обл., красногорск, мкр-н теплый бетон, школьная ул., 1",unknown
26398114.0,55.59628,37.36685,102.4,4.0,0.8,,new_building,flat,avito,"ул. лаптевых, з/у 2, корп. 3",город-парк «первый московский»
38356758.0,55.62373,37.12596,144.1,4.0,0.4,,new_building,flat,avito,"д. ликино, стр. 4",жк «мыс»
18500000.0,55.66067505,37.29964066,84.2,4.0,0.75,2014.0,unknown,flat,avito,"московская обл., одинцовский г.о., одинцово, белорусская ул., 10",unknown
17871200.0,55.73605,38.00591,71.2,4.0,0.8235294117647058,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 411",жк «героев»
6999999.0,56.17829895,37.30190277,58.7,4.0,0.4,,unknown,flat,avito,"московская обл., дмитровский муниципальный округ, д. каменка, 6",unknown
6295000.0,56.434685,38.245477,82.9,4.0,0.3333333333333333,1989.0,unknown,flat,avito,"московская обл., сергиево-посадский г.о., краснозаводск, ул. 50 лет октября, 3",unknown
20500000.0,55.87291336,37.390522,82.4,4.0,0.76,2019.0,unknown,flat,avito,"московская обл., г.о. красногорск, д. путилково, сходненская ул., 10к2",unknown
18500000.0,55.89089203,37.28184509,143.0,4.0,1.0,2021.0,unknown,flat,avito,"московская обл., г.о. химки, квартал парковый, ливадийская ул., 2",unknown
6300000.0,56.438975,36.562483,97.2,4.0,1.0,2011.0,unknown,flat,avito,"московская обл., г.о. клин, пгт. решетниково, молодежная ул., 11к1",unknown
35900000.0,55.75316609875525,37.88091259501108,127.2,4.0,0.68,,unknown,flat,avito,"московская обл., реутов, юбилейный пр-т, 55",unknown
17600000.0,55.73605,38.00591,70.4,4.0,0.29411764705882354,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 411",жк «героев»
10500000.0,54.88705431293752,38.08075083117646,93.1,4.0,0.75,1939.0,unknown,flat,avito,"московская обл., ступино, ул. андропова, 34/7",unknown
15465101.0,55.82087,37.21002,73.0,4.0,0.21428571428571427,,new_building,flat,avito,"ул. береговая, стр. 1.2",жк «аникеевский»
12000000.0,56.024964,37.856048,72.0,4.0,0.125,2018.0,unknown,flat,avito,"московская обл., г.о. пушкинский, пушкино, ул. просвещения, 8к1",unknown
16210350.0,55.73392,38.00359,66.3,4.0,0.6521739130434783,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с1",жк «героев»
24990000.0,55.940064,37.474228,139.9,4.0,0.42857142857142855,2017.0,new_building,flat,avito,"московская обл., химки, мкр-н клязьма-старбеево, квартал международный, загородная ул., 2",unknown
14700000.0,55.317589,38.677881,137.0,4.0,0.8571428571428571,2017.0,unknown,flat,avito,"московская обл., воскресенск, мкр-н центральный, ул. куйбышева, 47ак1",unknown
19700000.0,55.88441229402624,37.26773196215139,101.0,4.0,0.8888888888888888,2015.0,unknown,flat,avito,"московская обл., г.о. красногорск, д. сабурово, парковая ул., 9",unknown
19990000.0,56.72839355,37.14157486,142.0,4.0,1.0,2011.0,unknown,apartments,avito,"московская обл., дубна, пр-т боголюбова, 45",unknown
22960000.0,56.74262,37.17035,114.8,4.0,0.5714285714285714,,unknown,flat,avito,"ул. понтекорво, жк «bruno»",жк «bruno» (бруно)
10000000.0,56.008087,38.380125,87.6,4.0,0.75,1968.0,unknown,flat,avito,"московская обл., черноголовка, институтский пр-т, 8",unknown
38098632.0,55.62172,37.12657,143.7,4.0,0.5,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
18000000.0,55.671255,37.285905,78.0,4.0,0.2222222222222222,1984.0,unknown,flat,avito,"московская обл., одинцовский г.о., одинцово, союзная ул., 8",unknown
13000000.0,55.54763031,37.71051025,62.0,4.0,1.0,,unknown,flat,avito,"московская обл., ленинский г.о., видное, пр-т ленинского комсомола, 38",unknown
16684650.0,55.73433,38.00458,72.7,4.0,0.30434782608695654,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с2",жк «героев»
26000000.0,55.9038,37.7386,106.7,4.0,0.42857142857142855,,unknown,flat,avito,"22 мкр., корп. 12",жк «цветочный город»
15775900.0,55.73386,38.00296,72.7,4.0,0.9473684210526315,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 611с2",жк «героев»
19999900.0,55.88431931,37.2678299,98.0,4.0,0.8888888888888888,2016.0,unknown,flat,avito,"московская обл., г.о. красногорск, д. сабурово, парковая ул., 9",unknown
17927375.0,55.6532,37.12427,82.7,4.0,0.8333333333333334,,unknown,flat,avito,"с/п жаворонковское, с. перхушково, д. 5",жк «равновесие»
18000000.0,55.8992691,37.40103531,104.0,4.0,0.5185185185185185,2005.0,unknown,flat,avito,"московская обл., химки, молодежная ул., 50",unknown
20000000.0,55.79096,37.893912,125.5,4.0,0.6666666666666666,2012.0,unknown,flat,avito,"московская обл., балашиха, объездное ш., 1",unknown
38950000.0,55.53993,37.663988,216.0,4.0,0.5,,unknown,flat,avito,"московская обл., ленинский г.о., видное, район расторгуево, петровский пр., 41д",unknown
14200000.0,55.693378,37.208812,108.5,4.0,0.7777777777777778,2023.0,unknown,flat,avito,"московская обл., одинцовский г.о., с. лайково, мкр-н город-событие, 23",unknown
26500000.0,55.601254,37.36193,110.0,4.0,0.2962962962962963,,unknown,flat,avito,"москва, новомосковский административный округ, поселение московский, московский, ул. бианки, 6к4",unknown
18000000.0,55.58852290554453,37.90354941516591,138.6,4.0,0.2857142857142857,1994.0,unknown,flat,avito,"московская обл., лыткарино, 5-й мкр-н, 2-й квартал, 11",unknown
12799999.0,55.96759033,37.93662643,90.0,4.0,0.3333333333333333,2002.0,unknown,flat,avito,"московская обл., г.о. пушкинский, ивантеевка, трудовая ул., 14б",unknown
37889775.0,55.62172,37.12657,133.7,4.0,1.0,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
8999000.0,54.92747498,37.46213531,73.9,4.0,0.3333333333333333,,unknown,flat,avito,"московская обл., серпухов, комсомольская ул., 4",unknown
12500000.0,56.731314,37.151517,75.2,4.0,0.6666666666666666,1982.0,unknown,flat,avito,"московская обл., дубна, ул. попова, 14",unknown
13800000.0,55.842661,37.975838,102.0,4.0,0.09090909090909091,2016.0,unknown,flat,avito,"московская обл., балашиха, чистопольская ул., 28",unknown
15846800.0,55.73608,38.00844,69.2,4.0,0.7058823529411765,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 410",жк «героев»
24500000.0,55.428577,37.771346,160.0,4.0,0.9,2001.0,unknown,flat,avito,"московская обл., домодедово, мкр-н центральный, ул. каширское шоссе, 85",unknown
25650000.0,55.559242,37.705868,126.5,4.0,0.7058823529411765,2010.0,unknown,flat,avito,"московская обл., ленинский г.о., видное, клубный пер., 7",unknown
16600000.0,55.52010614730836,37.21220037242563,105.8,4.0,0.75,2015.0,unknown,flat,avito,"москва, новомосковский административный округ, филимонковский р-н, д. горчаково, школьная ул., 13к2",unknown
14994300.0,55.73471,38.00349,66.2,4.0,0.8,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 611с1",жк «героев»
25500000.0,55.601416,37.360906,110.0,4.0,0.96,2015.0,unknown,flat,avito,"москва, новомосковский административный округ, филимонковский р-н, московский, ул. бианки, 6к3",unknown
16243500.0,55.73392,38.00359,66.3,4.0,0.4782608695652174,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с1",жк «героев»
2500000.0,56.05743346161062,37.40030407814755,60.0,4.0,0.2,1977.0,unknown,share,avito,"московская обл., дмитровский муниципальный округ, пос. совхоза останкино, дорожная ул., 37",unknown
37768214.0,55.62172,37.12657,143.7,4.0,0.4,,new_building,flat,avito,"д. ликино, стр. 1",жк «мыс»
17415552.0,55.73882,38.00676,65.4,4.0,0.29411764705882354,,unknown,flat,avito,"ул. автозаводская, корп. 407",жк «героев»
12500000.0,55.92437744,37.85374832,62.0,4.0,1.0,1971.0,unknown,flat,avito,"московская обл., королев, ул. сакко и ванцетти, 32а",unknown
10000000.0,54.901052,37.396434,91.2,4.0,0.4166666666666667,1983.0,unknown,flat,avito,"московская обл., серпухов, октябрьская ул., 32",unknown
23000000.0,55.597454,37.343568,120.5,4.0,0.058823529411764705,2008.0,unknown,flat,avito,"москва, новомосковский административный округ, филимонковский р-н, московский, 3-й мкр-н, 6",unknown
20500000.0,55.858806,37.389688,95.5,4.0,0.5555555555555556,2004.0,unknown,flat,avito,"московская обл., г.о. красногорск, пгт. путилково, садовая ул., 18",unknown
22960000.0,56.74262,37.17035,114.8,4.0,0.42857142857142855,,unknown,flat,avito,"ул. понтекорво, жк «bruno»",жк «bruno» (бруно)
26256203.0,55.9038,37.7386,106.7,4.0,0.2857142857142857,,unknown,flat,avito,"22 мкр., корп. 12",жк «цветочный город»
21000000.0,55.4967,37.261804,137.7,4.0,0.3333333333333333,,unknown,flat,avito,"москва, троицкий административный округ, р-н троицк, д. пучково, троицкая ул., 107к13",unknown
7400000.0,55.750702,37.950829,90.4,4.0,0.1,2013.0,unknown,share,avito,"московская обл., балашиха, мкр-н кучино, центральная ул., 43",unknown
32000000.0,55.70766489642411,37.37967586108135,96.0,4.0,0.8823529411764706,2013.0,unknown,flat,avito,"московская обл., одинцовский г.о., пгт. новоивановское, можайское ш., 50",unknown
3400000.0,55.607224,38.860176,61.0,4.0,0.8,1979.0,unknown,flat,avito,"московская обл., орехово-зуевский г.о., д. давыдово, заводская ул., 2",unknown
4500000.0,56.7387085,37.53134155,58.5,4.0,0.6,1973.0,unknown,flat,avito,"московская обл., талдомский г.о., талдом, мкр-н юбилейный, 16",unknown
6100000.0,56.36642075,37.53887939,60.0,4.0,1.0,1974.0,unknown,flat,avito,"московская обл., дмитровский муниципальный округ, дмитров, мкр-н дзфс, 9",unknown
28800000.0,55.55613708,37.50094223,72.8,4.0,0.8125,2025.0,new_building,flat,avito,"москва, новомосковский административный округ, р-н коммунарка, пр-т куприна, 3к6",unknown
23600000.0,55.54008865,37.72310638,101.6,4.0,1.0,2018.0,unknown,flat,avito,"московская обл., ленинский г.о., видное, завидная ул., 8",unknown
19058703.0,55.94121,37.8744,88.1,4.0,0.75,,new_building,flat,avito,"ул. солнечная, д. 2",жилой «киноквартал»
7950000.0,55.95589066,38.02800369,77.0,4.0,0.4,1995.0,unknown,flat,avito,"московская обл., фрязино, ул. нахимова, 29",unknown
17051850.0,55.73392,38.00359,74.3,4.0,0.17391304347826086,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с1",жк «героев»
7950000.0,54.89941,37.393802,76.7,4.0,0.5555555555555556,1977.0,unknown,flat,avito,"московская обл., серпухов, бригадная ул., 6",unknown
13799999.0,55.415773,37.486328,94.1,4.0,0.5882352941176471,2010.0,unknown,flat,avito,"московская обл., подольск, ул. генерала смирнова, 10",unknown
25500000.0,55.90143961704615,37.7292154976172,126.0,4.0,0.5,,unknown,flat,avito,"московская обл., мытищи, новомытищинский пр-т, 41а",unknown
21712000.0,55.588379,37.762578,94.4,4.0,0.08333333333333333,2010.0,unknown,flat,avito,"московская обл., ленинский г.о., пос. развилка, 48",unknown
18700000.0,55.830114,37.958681,120.0,4.0,0.8235294117647058,2003.0,unknown,flat,avito,"московская обл., балашиха, солнечная ул., 20",unknown
40000000.0,56.75163725993316,37.17230037256826,200.0,4.0,1.0,2019.0,unknown,flat,avito,"московская обл., дубна, ул. программистов, 15",unknown
18545130.0,55.73605,38.00591,71.3,4.0,0.9411764705882353,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 411",жк «героев»
14995000.0,55.90379899282982,37.25591744108695,109.0,4.0,0.3333333333333333,2010.0,unknown,flat,avito,"московская обл., г.о. химки, д. юрлово, радужная ул., 3",unknown
20995000.0,55.880591,37.269448,101.0,4.0,1.0,,unknown,flat,avito,"московская обл., г.о. красногорск, д. сабурово, парковая ул., 20",unknown
15000000.0,55.982212,37.741802,102.0,4.0,0.1,2013.0,unknown,flat,avito,"московская обл., мытищи, мкр-н пироговский, ул. тимирязева, 3а",unknown
8950000.0,54.9199791,37.424263,95.5,4.0,0.6666666666666666,1951.0,unknown,flat,avito,"московская обл., серпухов, советская ул., 64",unknown
15651000.0,55.65902,37.2874,54.7,2.0,0.42105263157894735,2025.0,new_building,flat,avito,"ул. маковского, стр. 30",жк «союзный»
4800000.0,55.8379251786735,38.40366507678982,46.1,2.0,0.2,,unknown,flat,avito,"московская обл., богородский г.о., ногинск, юбилейная ул., 11",unknown
4700000.0,55.661252,38.013038,76.1,3.0,1.0,1958.0,unknown,flat,avito,"московская обл., г.о. люберцы, рп. малаховка, касимовское ш., 2",unknown
11300000.0,55.414869,37.485736,70.0,3.0,0.35294117647058826,2012.0,unknown,flat,avito,"московская обл., подольск, ул. генерала смирнова, 7",unknown
16100000.0,55.90354423108118,37.47778418332004,85.0,3.0,0.30434782608695654,2014.0,unknown,flat,avito,"московская обл., химки, совхозная ул., 25к2",unknown
27170405.0,55.5598,37.51101,66.1,3.0,0.35714285714285715,,unknown,flat,avito,"п. сосенское, ул. поляны, з/у 50д, стр. 18.1.1",жк «скандинавия»
8800000.0,55.55510347797301,37.0762621486554,62.6,4.0,0.8,1975.0,unknown,flat,avito,"московская обл., наро-фоминский г.о., апрелевка, парковая ул., 2/4",unknown
15492183.0,55.82087,37.21002,73.9,4.0,0.8571428571428571,,new_building,flat,avito,"ул. береговая, стр. 1.2",жк «аникеевский»
16648300.0,55.73433,38.00458,72.7,4.0,0.782608695652174,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с2",жк «героев»
32000000.0,55.923034,37.87246,156.0,4.0,0.29411764705882354,2010.0,unknown,flat,avito,"московская обл., королев, ул. урицкого, 10",unknown
22960000.0,56.74262,37.17035,114.8,4.0,1.0,,unknown,flat,avito,"ул. понтекорво, жк «bruno»",жк «bruno» (бруно)
7500000.0,55.50439453,37.95170212,61.0,4.0,1.0,,unknown,flat,avito,"московская обл., ленинский г.о., пос. володарского, зеленая ул., 36",unknown
15000000.0,55.409569,38.263515,119.7,4.0,0.8,2007.0,unknown,flat,avito,"московская обл., бронницы, мкр-н марьинский, 1",unknown
5300000.0,56.02767944,35.95819473,60.6,4.0,1.0,1960.0,unknown,flat,avito,"московская обл., волоколамский муниципальный округ, волоколамск, садовая ул., 13",unknown
18000000.0,54.918845,37.380732,217.0,4.0,0.3333333333333333,1917.0,unknown,flat,avito,"московская обл., серпухов, мкр-н красный текстильщик, ул. красный текстильщик, 9",unknown
22999000.0,55.690527,37.914609,131.9,4.0,1.0,2012.0,unknown,flat,avito,"московская обл., люберцы, мкр-н красная горка, пр-т гагарина, 22к1",unknown
7200000.0,56.17856979,36.99362183,66.9,4.0,1.0,1971.0,unknown,flat,avito,"московская обл., солнечногорск, мкр-н рекинцо, 2",unknown
4790000.0,56.739046,37.530975,58.8,4.0,1.0,1974.0,unknown,flat,avito,"московская обл., талдомский г.о., талдом, мкр-н юбилейный, 17",unknown
7000000.0,55.8791451918457,38.78712475323616,78.0,4.0,1.0,1974.0,unknown,flat,avito,"московская обл., павлово-посадский г.о., электрогорск, советская ул., 7",unknown
16077750.0,55.73392,38.00359,66.3,4.0,0.9565217391304348,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с1",жк «героев»
23000000.0,55.95132446,37.47420883,140.0,4.0,0.42857142857142855,2013.0,unknown,flat,avito,"московская обл., химки, мкр-н клязьма-старбеево, квартал международный, береговая ул., 1",unknown
7600000.0,55.93827057,36.70778656,60.8,4.0,1.0,,unknown,flat,avito,"московская обл., муниципальный округ истра, пос. глебовский, ул. микрорайон, 4",unknown
9750000.0,54.84887695,38.25028229,72.0,4.0,0.6,1988.0,unknown,flat,avito,"московская обл., кашира, советский пр-т, 17а",unknown
24900000.0,55.90470123,37.4671936,80.0,4.0,0.64,2017.0,unknown,flat,avito,"московская обл., химки, ленинский пр-т, 20",unknown
10300000.0,55.378882,37.542419,97.9,4.0,1.0,1957.0,unknown,flat,avito,"московская обл., подольск, мкр-н климовск, заводская ул., 9/1",unknown
15800000.0,55.922696,37.722226,88.8,4.0,0.16666666666666666,2004.0,unknown,flat,avito,"московская обл., мытищи, ул. колпакова, 38к1",unknown
5650000.0,56.453742,38.094937,62.6,4.0,0.4,1978.0,unknown,flat,avito,"московская обл., сергиево-посадский г.о., пос. реммаш, школьная ул., 14",unknown
24000000.0,55.921677,37.825919,162.1,4.0,1.0,2004.0,unknown,flat,avito,"московская обл., королев, ул. болдырева, 5",unknown
6300000.0,56.283879,37.484756,59.1,4.0,1.0,1967.0,unknown,flat,avito,"московская обл., дмитровский муниципальный округ, яхрома, ул. ленина, 28",unknown
4999999.0,55.576096,39.531721,62.0,4.0,0.6,,unknown,flat,avito,"московская обл., шатура, пр-т ильича, 37/2",unknown
16720000.0,55.92897,37.882126,100.0,4.0,1.0,2017.0,unknown,flat,avito,"московская обл., королев, мкр-н болшево, бурковский пр., 36к4",unknown
19900000.0,55.89927,37.401033,108.0,4.0,0.2777777777777778,2007.0,new_building,flat,avito,"московская обл., химки, молодежная ул., 50",unknown
8450000.0,56.369551,37.538422,74.1,4.0,0.2222222222222222,1988.0,unknown,flat,avito,"московская обл., дмитровский г.о., дмитров, мкр-н дзфс, 22а",unknown
8600000.0,55.799942,38.468349,75.3,4.0,1.0,,unknown,flat,avito,"московская обл., электросталь, ул. корнеева, 6а",unknown
10790000.0,55.9683876,37.66376495,118.0,4.0,0.5,2021.0,unknown,flat,avito,"московская обл., г.о. мытищи, д. болтино, ул. баздырева, 1",unknown
10800000.0,55.967103,37.661024,118.0,4.0,0.5,,unknown,flat,avito,"московская обл., г.о. мытищи, д. болтино, ул. баздырева, 17",unknown
11000000.0,55.785994,38.673641,106.8,4.0,0.1111111111111111,,unknown,flat,avito,"московская обл., павлово-посадский г.о., павловский посад, ул. каляева, 18к1",unknown
23999999.0,55.950862,37.863765,155.5,4.0,0.75,,unknown,flat,avito,"московская обл., королев, мкр-н первомайский, советская ул., 2",unknown
12500000.0,55.65151168176199,37.12288508892753,78.0,4.0,0.25,2023.0,unknown,flat,avito,"московская обл., одинцовский г.о., с. перхушково, мкр-н равновесие, 7",unknown
6990000.0,55.865733,38.446834,63.2,4.0,0.8888888888888888,,unknown,flat,avito,"московская обл., богородский г.о., ногинск, мкр-н заречье, ул. белякова, 3",unknown
13400000.0,55.58643,37.899113,78.8,4.0,0.5833333333333334,2020.0,unknown,flat,avito,"московская обл., лыткарино, 5-й мкр-н, 1-й квартал, 11",unknown
24000000.0,55.8855629,37.43357086,105.6,4.0,0.6086956521739131,,unknown,flat,avito,"московская обл., химки, ул. горшина, 6к1",unknown
27999999.0,55.95086288,37.86376572,192.0,4.0,0.75,2009.0,unknown,flat,avito,"московская обл., королев, мкр-н первомайский, советская ул., 2",unknown
39000000.0,55.827525,37.966074,147.0,4.0,0.5789473684210527,2004.0,unknown,flat,avito,"московская обл., балашиха, заречная ул., 22",unknown
14200000.0,55.90719092323275,37.868310004475006,76.4,4.0,0.07142857142857142,1988.0,unknown,flat,avito,"московская обл., королев, пр-т космонавтов, 43",unknown
6000000.0,56.36920166,36.68623352,60.4,4.0,1.0,1975.0,unknown,flat,avito,"московская обл., клин, ленинградское ш., 44",unknown
